temperature,rainfall,ph,humidity,area,crop
18.41,92.54,7.24,75.23,68.98,maize
15.28,35.22,7.3,45.49,122.08,chickpea
23.37,56.0,7.33,36.42,18.55,chickpea
19.74,76.09,7.03,73.41,20.01,cotton
30.18,56.54,6.41,84.32,139.06,watermelon
26.39,167.03,6.6,78.96,55.19,rice
29.01,28.2,6.72,93.15,115.61,muskmelon
22.57,39.18,6.69,55.84,55.13,lentil
27.99,80.12,6.8,63.2,81.55,blackgram
21.26,78.18,6.2,66.57,3.35,kidneybeans
22.15,86.56,6.3,69.93,109.47,maize
33.51,82.2,6.31,64.23,19.75,mango
29.05,30.95,6.73,90.95,149.83,muskmelon
42.5,96.15,6.17,50.72,83.31,mango
41.21,96.6,6.07,56.08,32.09,mango
24.35,52.5,6.0,86.43,14.32,watermelon
25.04,86.38,6.06,55.51,116.3,kidneybeans
27.91,31.65,6.96,85.96,88.08,muskmelon
23.93,66.91,7.64,62.22,92.9,maize
23.01,94.05,5.98,62.72,47.72,kidneybeans
22.31,69.83,6.57,40.68,125.42,chickpea
19.75,43.6,7.24,31.96,128.04,chickpea
19.67,50.21,6.27,55.18,25.84,lentil
26.65,59.01,6.18,87.72,120.76,watermelon
26.99,79.8,6.09,69.56,130.38,maize
29.04,107.26,6.32,48.95,32.4,mango
22.29,64.16,7.9,35.82,4.59,chickpea
23.99,94.76,7.2,45.66,27.81,cotton
34.14,84.89,5.95,53.01,49.86,cotton
23.82,65.9,5.87,63.42,16.97,kidneybeans
22.17,43.36,6.2,55.61,71.67,lentil
25.21,94.87,6.28,58.52,17.03,kidneybeans
27.39,148.85,7.02,82.2,40.11,rice
20.13,28.97,6.28,38.47,2.31,chickpea
20.39,79.11,7.62,59.87,4.72,maize
21.63,133.39,6.15,62.9,33.44,kidneybeans
27.46,53.55,6.75,37.23,35.65,chickpea
36.02,50.41,6.33,85.25,12.42,watermelon
34.14,25.58,6.95,89.49,88.37,muskmelon
28.2,99.84,6.29,62.4,39.76,mango
33.76,103.14,6.07,79.37,113.62,mango
21.42,39.45,6.43,64.74,145.17,lentil
33.79,85.54,5.99,62.68,73.17,mango
21.4,94.27,6.03,59.05,109.28,kidneybeans
33.34,91.61,6.44,44.91,74.06,mango
22.11,104.59,5.67,60.69,99.89,kidneybeans
40.07,108.24,6.3,65.34,25.94,mango
19.63,71.76,6.08,65.92,108.78,kidneybeans
27.7,49.83,6.36,91.93,33.26,watermelon
23.59,145.45,7.17,77.36,120.33,rice
27.93,69.82,7.03,74.39,127.34,blackgram
22.26,98.48,6.92,67.89,52.51,maize
30.09,21.3,6.67,87.57,49.34,muskmelon
34.29,86.93,6.85,64.33,118.42,mango
26.7,79.79,5.58,37.08,16.38,cotton
39.71,110.02,6.17,65.33,137.76,mango
34.59,101.64,5.86,56.74,81.47,mango
29.66,182.82,6.29,81.82,106.88,rice
35.93,86.46,6.73,41.58,129.98,mango
25.13,206.96,6.51,79.32,48.74,rice
30.13,51.36,6.15,91.78,30.92,watermelon
28.89,56.46,6.43,62.74,88.24,mango
32.36,179.96,6.47,92.42,30.67,rice
17.85,41.86,7.03,69.49,59.79,maize
27.16,61.54,6.59,85.56,44.9,watermelon
22.25,78.44,5.81,54.1,51.91,maize
31.02,72.48,6.24,41.88,78.61,cotton
20.04,73.15,5.23,62.29,61.62,cotton
17.01,55.61,6.52,43.0,77.17,chickpea
14.2,44.87,7.66,43.49,98.4,chickpea
26.03,51.19,5.19,59.15,9.88,cotton
27.07,46.4,6.63,90.99,8.25,watermelon
24.89,42.88,6.18,63.6,63.21,lentil
18.66,29.84,6.09,58.0,141.57,lentil
24.99,52.94,6.73,60.62,70.73,maize
23.17,55.54,6.22,88.8,88.82,watermelon
32.94,32.65,6.81,88.45,13.33,muskmelon
21.56,47.58,6.92,67.23,134.07,maize
26.26,75.27,6.57,62.59,81.55,maize
16.49,49.88,7.34,36.46,42.99,chickpea
28.0,20.51,7.16,90.46,99.65,muskmelon
32.82,33.33,6.54,90.98,147.67,muskmelon
26.34,63.89,6.55,66.03,73.54,blackgram
26.8,34.66,6.58,86.96,21.07,muskmelon
33.65,99.12,6.14,70.88,84.18,mango
24.49,214.92,6.14,76.44,138.1,rice
32.66,96.8,6.34,71.09,141.41,mango
23.77,48.63,6.36,88.8,90.87,watermelon
29.37,84.4,7.1,61.52,82.55,mango
24.99,96.02,5.87,58.68,51.79,kidneybeans
23.45,81.17,6.28,58.86,127.77,mango
28.34,87.81,6.04,39.68,40.34,cotton
31.83,42.66,6.82,91.6,26.88,muskmelon
33.89,83.29,6.17,63.13,83.47,mango
26.41,186.95,6.75,82.12,32.17,rice
36.38,50.13,7.47,69.34,35.68,blackgram
35.47,107.13,6.56,69.02,79.92,mango
30.3,92.81,5.91,63.68,6.22,mango
14.72,30.3,6.35,56.71,88.56,lentil
20.0,51.98,6.46,40.62,25.5,chickpea
29.57,45.04,5.87,93.5,96.38,watermelon
17.87,56.76,6.81,50.51,31.66,maize
20.19,64.89,8.15,36.67,106.79,chickpea
29.56,94.39,7.17,68.16,12.16,maize
23.21,59.12,6.69,38.7,93.35,chickpea
29.96,59.77,6.41,90.73,145.11,watermelon
33.07,109.33,6.64,70.77,129.9,mango
28.2,55.13,5.65,78.52,109.77,cotton
23.61,83.33,6.22,54.76,114.46,maize
29.55,109.76,6.23,59.23,102.54,mango
18.65,88.21,6.75,76.91,37.15,maize
27.03,163.63,6.72,77.69,6.02,rice
33.72,21.52,6.25,92.15,56.27,muskmelon
20.91,55.41,6.9,46.54,79.97,chickpea
21.62,98.91,6.08,53.49,42.97,kidneybeans
20.61,28.76,6.38,44.32,48.33,lentil
31.05,32.19,6.66,85.84,38.86,muskmelon
27.4,71.63,7.18,55.59,93.41,maize
27.34,206.48,6.14,78.65,99.87,rice
19.06,24.33,6.28,53.4,52.4,lentil
28.39,56.13,7.51,57.43,134.89,blackgram
23.06,69.18,7.4,72.24,31.62,maize
25.54,25.62,6.71,88.92,28.52,muskmelon
21.19,70.23,5.54,54.26,97.31,kidneybeans
21.83,47.37,6.78,41.97,48.36,chickpea
22.61,72.52,6.95,61.33,43.11,maize
29.49,74.22,6.4,43.56,133.14,mango
22.34,92.56,5.92,62.93,16.13,kidneybeans
21.4,48.24,6.38,37.93,134.25,chickpea
26.48,80.44,5.25,43.6,11.33,mango
14.51,39.79,6.41,52.87,56.3,lentil
36.1,93.7,6.2,62.83,90.21,mango
25.18,40.7,6.44,48.83,36.79,lentil
18.89,60.01,6.85,70.57,145.05,maize
23.5,66.58,5.66,40.52,132.76,cotton
38.83,96.92,6.68,71.94,8.68,mango
24.8,123.99,6.16,62.38,61.33,kidneybeans
25.13,206.96,6.51,79.32,48.74,rice
22.41,108.84,5.43,55.58,26.26,kidneybeans
14.66,36.36,6.1,53.18,63.24,lentil
24.69,38.9,7.22,87.69,114.45,muskmelon
25.76,230.2,6.06,83.23,59.28,rice
25.24,175.02,6.83,80.82,51.31,rice
29.33,92.63,5.97,66.41,69.01,mango
27.23,54.06,6.3,88.57,126.97,watermelon
21.3,53.23,7.22,40.63,105.35,chickpea
29.05,46.48,6.37,88.13,59.42,watermelon
26.9,38.71,6.69,88.23,27.46,muskmelon
17.16,23.56,6.17,50.51,15.98,lentil
21.35,78.41,6.1,61.96,145.18,kidneybeans
14.08,90.48,6.38,70.04,90.15,maize
27.88,34.03,6.43,86.39,107.92,muskmelon
34.75,89.74,5.82,75.46,12.88,mango
23.37,56.0,7.33,36.42,18.55,chickpea
19.46,79.84,6.18,66.82,12.71,kidneybeans
30.61,34.88,6.86,90.94,6.49,muskmelon
24.1,81.18,5.96,63.18,76.47,kidneybeans
19.75,32.59,6.41,53.39,1.23,lentil
27.7,28.82,6.99,87.65,111.91,muskmelon
30.37,25.52,6.58,87.97,22.7,muskmelon
23.65,68.97,5.68,54.53,124.51,kidneybeans
30.24,34.43,6.76,90.69,17.41,muskmelon
26.59,52.98,7.01,65.78,52.48,blackgram
19.7,29.01,6.54,50.18,81.58,lentil
26.52,172.99,6.13,74.36,136.51,rice
32.1,90.53,6.05,58.44,18.59,mango
27.65,84.78,6.55,68.82,116.07,maize
33.2,84.0,7.54,67.86,68.34,blackgram
25.11,183.47,6.32,80.01,84.84,rice
26.65,96.14,6.41,68.0,144.22,maize
21.97,99.72,5.82,50.81,23.9,kidneybeans
22.81,38.76,6.36,35.22,83.78,chickpea
25.12,237.99,6.1,81.05,133.33,rice
31.2,70.3,7.0,63.95,3.78,maize
28.91,123.32,6.86,82.98,113.47,rice
26.24,25.3,6.6,91.2,51.06,muskmelon
26.34,212.24,6.57,86.2,29.93,rice
21.66,41.95,6.32,70.53,57.56,lentil
33.55,53.37,6.25,85.52,138.08,watermelon
21.85,39.18,6.48,61.4,5.67,lentil
22.06,126.46,5.8,64.42,69.51,kidneybeans
16.25,33.12,6.42,47.74,13.27,lentil
20.09,35.51,5.83,40.31,25.27,lentil
34.04,115.94,6.08,53.95,149.22,mango
24.86,53.19,6.66,85.25,135.4,watermelon
30.35,79.28,7.49,60.1,135.61,blackgram
28.72,194.38,6.51,77.01,64.81,rice
25.11,36.44,6.82,90.04,135.43,muskmelon
22.7,60.69,5.53,61.98,75.65,cotton
23.59,27.13,6.41,70.57,28.15,lentil
27.64,36.9,6.34,33.15,42.3,chickpea
15.57,25.62,6.34,48.24,28.68,lentil
33.46,63.47,6.93,62.36,61.08,blackgram
19.0,64.03,6.58,42.73,66.88,chickpea
25.34,94.37,5.44,43.62,86.6,cotton
25.4,232.45,6.46,81.6,135.3,rice
18.73,54.92,5.96,42.77,72.03,chickpea
27.82,27.63,6.81,93.34,10.84,muskmelon
20.48,50.09,6.68,38.74,13.47,chickpea
26.98,59.85,6.43,72.31,109.07,blackgram
25.24,57.1,5.92,67.09,25.02,maize
23.75,33.81,6.37,52.4,77.16,lentil
23.82,65.9,5.87,63.42,16.97,kidneybeans
24.41,92.38,6.32,48.47,17.43,cotton
29.61,54.22,7.09,66.67,113.79,maize
17.59,61.92,6.65,44.64,59.03,chickpea
27.55,60.35,6.36,88.49,139.5,watermelon
25.43,50.08,6.46,83.82,142.95,watermelon
29.88,31.0,7.46,89.23,134.73,muskmelon
22.03,69.99,6.12,63.24,129.03,kidneybeans
31.67,46.11,7.06,68.16,66.43,blackgram
27.79,166.62,6.47,77.98,95.67,rice
26.48,80.44,5.25,43.6,11.33,mango
22.63,75.73,6.61,75.09,143.47,maize
31.3,182.79,6.71,81.71,21.0,rice
21.28,32.84,6.14,57.33,135.66,lentil
29.31,177.64,6.48,80.68,5.44,rice
23.9,43.5,6.37,38.84,60.3,lentil
22.43,150.64,5.99,56.06,90.32,kidneybeans
29.51,31.67,6.58,87.11,86.12,muskmelon
25.74,178.32,5.86,73.69,37.33,rice
28.17,154.67,6.47,84.33,115.19,rice
26.32,76.12,5.76,54.51,122.82,cotton
24.44,117.9,6.2,54.01,94.28,kidneybeans
23.76,31.82,7.12,39.69,63.7,chickpea
25.28,160.96,6.53,87.87,116.16,rice
25.84,70.7,6.35,46.62,31.76,maize
38.83,96.92,6.68,71.94,8.68,mango
23.17,65.61,7.03,44.45,135.41,chickpea
27.97,64.53,6.55,84.49,6.9,watermelon
18.96,51.77,6.26,40.85,51.36,chickpea
32.57,42.13,7.03,69.83,69.28,blackgram
22.81,106.67,6.16,50.02,2.98,cotton
24.41,55.51,7.24,74.69,124.74,maize
15.87,64.43,6.21,36.69,149.0,chickpea
14.79,37.11,6.63,42.51,121.07,chickpea
26.3,49.01,6.13,86.47,97.84,watermelon
27.72,88.63,6.97,56.72,105.59,maize
27.93,36.22,6.95,89.85,67.85,muskmelon
29.89,98.31,6.64,74.16,37.44,maize
28.09,54.42,6.16,90.79,73.76,watermelon
23.23,47.23,7.62,40.98,131.58,chickpea
37.9,63.89,6.7,66.69,69.6,blackgram
19.92,31.1,6.11,58.07,22.83,lentil
30.09,30.68,7.04,91.62,71.27,muskmelon
24.51,45.57,5.83,55.48,43.16,lentil
27.51,221.17,6.06,72.99,129.28,rice
19.3,109.38,5.74,66.01,102.66,kidneybeans
23.61,102.8,6.12,66.95,55.88,kidneybeans
34.2,62.28,6.64,67.67,139.85,blackgram
24.2,56.39,6.54,51.89,58.72,maize
29.37,48.16,6.38,92.11,135.27,watermelon
29.24,22.3,7.13,90.53,52.02,muskmelon
26.14,72.62,6.31,64.82,123.46,maize
26.36,102.24,6.18,71.86,33.42,cotton
34.33,89.21,5.93,48.34,90.17,mango
26.84,23.1,6.89,92.05,32.8,muskmelon
23.31,82.39,6.29,57.93,57.42,cotton
29.67,48.74,7.23,64.78,25.18,blackgram
17.54,35.34,6.43,52.69,131.66,lentil
31.11,29.55,6.78,87.92,109.68,muskmelon
32.12,189.7,6.55,78.26,27.54,rice
30.0,99.93,6.27,62.38,98.0,mango
31.36,114.01,6.02,61.36,107.23,mango
31.84,57.2,6.52,80.87,70.94,mango
18.18,45.63,6.61,35.19,76.74,chickpea
29.8,201.07,6.83,76.82,98.25,rice
21.53,103.15,5.95,61.8,116.06,kidneybeans
26.97,41.03,7.31,92.87,61.65,muskmelon
33.59,235.33,6.67,75.05,2.02,rice
23.44,54.11,6.61,60.96,134.86,maize
25.96,112.43,6.37,62.53,144.1,kidneybeans
23.1,61.8,7.18,43.47,57.15,chickpea
30.46,66.59,7.22,67.38,86.1,maize
12.53,42.9,7.02,35.25,37.62,chickpea
26.85,52.72,6.42,66.74,102.33,maize
24.86,52.68,6.53,83.2,112.14,watermelon
27.09,131.14,5.98,60.96,132.57,cotton
32.37,63.74,7.12,75.96,96.98,blackgram
24.88,94.56,5.7,73.85,138.9,mango
24.9,75.41,6.11,67.38,98.9,kidneybeans
33.89,83.29,6.17,63.13,83.47,mango
32.14,30.64,7.18,88.34,141.26,muskmelon
31.45,181.52,6.38,74.71,71.23,rice
26.3,24.77,6.77,90.19,10.66,muskmelon
34.29,116.96,6.13,53.71,51.9,mango
21.13,49.5,6.23,84.87,43.18,watermelon
29.1,58.59,6.66,88.12,85.21,watermelon
27.16,224.62,6.89,75.42,59.84,rice
31.65,188.94,6.53,81.1,30.54,rice
27.54,56.39,6.26,87.24,51.04,watermelon
21.68,112.34,6.74,66.7,106.54,maize
24.77,56.67,6.68,49.35,9.81,chickpea
29.25,53.83,6.63,87.67,66.57,watermelon
24.8,35.32,6.39,89.78,36.33,muskmelon
24.38,198.75,6.35,81.66,144.72,rice
31.1,65.33,7.59,74.96,36.73,blackgram
26.77,55.07,7.78,35.25,23.56,chickpea
26.5,53.83,6.58,85.58,128.45,watermelon
25.73,183.57,6.91,81.88,131.21,rice
26.2,93.03,5.97,57.32,24.36,kidneybeans
26.92,86.99,6.3,57.77,37.89,maize
25.23,174.33,6.57,74.54,110.24,rice
21.9,78.87,6.13,58.13,11.74,maize
23.14,66.58,5.95,54.2,57.35,kidneybeans
19.86,73.44,6.52,77.89,3.08,maize
21.86,142.6,5.76,60.32,64.47,kidneybeans
33.33,84.17,6.16,55.81,25.16,mango
23.48,48.16,6.37,37.03,29.0,chickpea
18.4,81.54,6.58,57.31,101.66,maize
19.75,63.35,6.0,68.42,111.92,maize
31.93,25.11,6.72,89.45,66.14,muskmelon
26.18,39.46,6.42,53.22,60.09,lentil
20.24,96.88,5.88,64.84,90.84,kidneybeans
21.45,108.21,5.98,63.4,46.49,kidneybeans
31.14,38.12,5.83,91.1,67.42,muskmelon
18.95,81.19,6.49,57.7,88.25,cotton
28.89,128.19,6.35,53.42,86.47,mango
26.62,22.02,6.85,87.98,26.99,muskmelon
23.56,22.54,6.13,56.28,39.62,lentil
19.67,33.05,6.62,45.86,63.96,chickpea
14.78,45.19,6.01,63.07,92.72,lentil
36.34,47.09,7.56,76.14,108.64,blackgram
25.33,205.91,6.36,76.86,34.91,rice
16.3,52.37,5.87,30.42,78.68,chickpea
21.32,76.33,6.19,64.51,63.39,kidneybeans
27.62,215.23,6.34,82.9,84.29,rice
22.27,83.47,6.89,67.28,112.48,maize
22.89,176.6,6.07,86.39,137.17,rice
24.25,64.51,7.34,60.78,51.84,maize
14.22,44.41,6.02,52.63,119.93,lentil
28.08,59.19,6.34,83.19,80.57,watermelon
24.37,81.67,6.52,63.78,126.7,maize
25.54,105.02,6.24,57.6,15.2,cotton
28.39,31.87,6.58,90.53,78.51,muskmelon
17.72,47.75,6.34,69.05,79.78,lentil
20.11,42.92,6.53,44.57,119.78,chickpea
26.07,175.45,6.28,82.12,122.01,rice
16.88,48.26,5.84,52.15,78.34,lentil
25.71,249.45,6.23,76.92,51.57,rice
24.47,72.92,5.55,51.98,106.68,cotton
29.19,52.71,6.77,84.49,43.17,watermelon
35.5,64.21,6.67,63.46,135.8,blackgram
31.74,98.55,6.18,45.66,133.79,mango
22.89,99.22,5.67,68.03,41.27,kidneybeans
14.16,28.1,6.01,52.0,10.06,lentil
20.46,29.15,6.98,90.42,14.04,muskmelon
23.75,107.11,6.96,60.55,42.1,maize
28.76,51.94,5.5,29.5,82.29,cotton
20.38,57.07,6.83,59.1,36.63,maize
11.46,33.29,6.58,54.73,110.36,lentil
35.11,25.86,7.0,90.0,64.7,muskmelon
23.09,29.19,6.58,91.21,71.29,muskmelon
32.74,111.52,6.03,67.21,13.41,mango
19.43,44.28,7.68,36.69,120.48,chickpea
23.25,123.19,5.64,59.93,19.14,kidneybeans
34.27,52.54,7.41,70.81,74.73,blackgram
30.53,129.16,5.87,35.4,40.66,mango
32.14,54.03,6.81,70.6,2.35,blackgram
23.17,55.39,6.09,44.11,95.48,chickpea
27.19,83.83,6.95,73.58,6.23,maize
24.35,46.98,6.18,54.83,27.2,kidneybeans
21.4,48.24,6.38,37.93,134.25,chickpea
27.05,81.19,6.61,54.85,106.04,maize
25.62,81.74,6.54,70.3,55.9,maize
28.2,181.52,6.63,72.22,100.14,rice
23.55,58.32,6.26,32.1,86.54,chickpea
31.76,59.93,7.44,65.67,69.12,blackgram
34.41,112.78,6.21,65.07,10.38,mango
25.63,29.33,6.59,89.91,124.82,muskmelon
23.96,73.91,7.48,66.09,100.89,maize
19.1,33.22,6.82,56.14,90.8,lentil
24.34,67.55,6.24,89.02,11.6,watermelon
35.07,112.89,5.84,47.57,100.21,mango
20.67,86.38,6.92,83.99,129.65,maize
16.43,32.33,6.12,53.46,111.94,lentil
18.39,46.82,6.48,54.65,10.82,lentil
21.76,78.95,5.87,36.47,108.2,cotton
36.62,60.28,7.3,62.86,46.72,blackgram
30.49,220.71,6.46,76.82,131.01,rice
29.09,22.86,7.0,89.85,53.4,muskmelon
22.89,59.38,6.81,45.71,60.94,chickpea
23.13,204.3,6.49,87.3,66.49,rice
25.58,104.66,5.82,67.98,36.83,kidneybeans
11.55,24.2,6.48,65.54,86.25,lentil
23.14,82.83,5.89,68.5,98.97,cotton
37.92,147.87,6.0,62.85,84.13,mango
33.6,30.34,7.08,87.83,127.1,muskmelon
18.81,16.25,6.08,45.77,122.14,lentil
28.39,199.51,6.8,74.87,65.92,rice
25.39,61.45,6.5,61.8,39.36,maize
31.07,48.53,7.21,63.97,14.96,blackgram
29.07,43.52,6.88,62.55,6.21,blackgram
30.06,69.74,7.41,61.55,99.25,blackgram
29.92,25.83,6.49,88.73,99.08,muskmelon
25.61,36.11,5.63,55.41,111.48,kidneybeans
19.35,43.27,6.05,43.1,51.46,chickpea
23.36,82.24,6.65,61.09,93.29,maize
19.43,13.06,6.54,55.89,11.9,lentil
24.08,72.15,6.06,43.58,88.56,cotton
35.73,144.62,6.55,63.7,97.39,mango
15.48,31.15,6.64,44.15,136.07,lentil
23.71,64.14,5.79,54.33,9.72,cotton
33.69,88.99,6.33,56.69,26.42,mango
18.63,164.08,6.56,78.04,89.45,rice
30.4,109.08,6.11,52.75,86.77,cotton
31.83,42.66,6.82,91.6,26.88,muskmelon
18.72,51.02,7.05,52.51,3.46,chickpea
28.93,32.65,6.62,91.65,129.22,muskmelon
33.27,76.79,5.97,63.58,46.16,mango
20.54,47.65,6.54,60.05,10.33,lentil
21.29,73.35,6.97,68.27,31.71,maize
18.35,27.83,6.43,48.64,96.24,lentil
25.19,177.12,6.65,77.93,92.61,rice
32.37,97.91,6.32,76.8,132.25,mango
20.01,101.45,5.23,42.26,22.56,cotton
29.22,47.03,6.21,90.51,60.54,watermelon
28.84,170.77,6.66,81.24,107.32,rice
17.2,51.9,7.17,41.12,7.95,chickpea
34.33,58.51,6.84,69.26,58.05,blackgram
16.72,46.25,6.48,59.77,14.85,lentil
28.36,89.65,6.95,61.31,126.99,maize
28.14,31.98,6.68,89.12,147.66,muskmelon
22.96,79.44,5.77,63.02,75.39,cotton
33.46,63.5,6.28,54.2,130.2,cotton
20.32,57.21,6.62,35.98,137.39,chickpea
26.15,90.66,5.8,71.69,96.35,maize
27.65,84.78,6.55,68.82,116.07,maize
14.56,44.31,6.5,55.07,25.8,lentil
26.28,81.21,6.02,72.24,141.08,cotton
28.04,211.84,6.59,78.95,94.32,rice
31.61,81.92,5.59,43.65,143.84,cotton
31.07,197.37,6.41,76.52,134.2,rice
23.81,95.83,6.2,59.64,93.43,kidneybeans
27.61,25.63,6.29,54.87,62.52,lentil
32.02,40.88,7.44,62.62,64.66,blackgram
19.34,85.63,5.01,46.46,24.77,cotton
30.6,61.68,6.26,91.24,103.39,watermelon
35.37,67.5,6.14,57.29,121.11,mango
20.58,112.54,6.08,55.88,133.12,kidneybeans
24.62,183.11,5.9,85.15,103.51,rice
29.23,63.19,8.52,63.83,79.93,blackgram
31.56,200.4,6.11,88.56,4.76,rice
19.71,51.27,7.22,47.48,97.29,chickpea
22.13,27.56,6.74,36.83,134.46,chickpea
28.12,47.38,6.59,87.84,30.07,watermelon
27.96,193.08,6.09,73.94,32.66,rice
34.19,184.64,7.01,76.64,35.56,rice
23.91,67.82,5.89,58.39,94.46,cotton
26.62,22.02,6.85,87.98,26.99,muskmelon
22.96,54.89,6.34,89.58,100.52,watermelon
25.49,45.33,7.24,45.79,28.09,chickpea
18.63,39.02,6.22,49.14,13.68,lentil
25.08,107.32,5.86,61.59,141.06,kidneybeans
21.61,58.48,5.91,84.93,78.42,watermelon
23.09,89.36,5.44,62.39,130.61,kidneybeans
28.77,27.91,6.94,86.99,129.04,muskmelon
20.94,39.5,6.06,50.87,81.99,lentil
21.71,94.87,5.9,63.9,79.52,kidneybeans
30.54,92.77,6.72,77.25,116.33,blackgram
24.41,160.93,6.18,85.45,109.73,rice
28.6,80.78,6.55,61.73,61.55,mango
30.89,168.43,6.48,80.29,81.99,rice
21.2,82.15,6.01,66.86,137.85,kidneybeans
28.11,187.14,6.3,75.18,100.43,rice
23.07,106.73,5.64,59.79,18.31,kidneybeans
16.43,64.65,6.14,40.31,148.47,chickpea
24.11,83.89,6.75,67.99,20.13,maize
29.66,192.68,6.11,84.74,111.46,rice
25.28,73.11,6.87,70.29,112.47,maize
26.09,35.74,6.82,89.58,69.79,muskmelon
21.28,210.05,6.62,79.78,128.9,rice
35.58,74.35,6.79,66.09,145.25,mango
30.2,132.34,6.13,55.64,121.28,mango
20.02,43.64,6.17,56.58,53.19,lentil
22.31,69.83,6.57,40.68,125.42,chickpea
16.93,82.69,6.18,47.29,49.09,maize
23.11,86.48,6.97,65.78,96.58,maize
33.53,53.68,7.49,57.39,67.54,blackgram
25.9,60.58,7.05,69.69,149.81,maize
27.61,25.63,6.29,54.87,62.52,lentil
18.73,54.92,5.96,42.77,72.03,chickpea
27.58,203.19,6.49,74.26,58.09,rice
29.9,202.97,6.09,76.67,117.07,rice
27.14,48.99,6.36,55.36,17.97,lentil
28.64,169.53,6.78,76.1,66.07,rice
29.31,110.38,5.77,60.22,117.58,mango
20.39,79.11,7.62,59.87,4.72,maize
18.27,91.76,6.64,69.46,132.58,maize
28.35,90.02,6.66,69.47,117.8,blackgram
22.48,38.98,6.41,62.09,99.0,lentil
27.28,116.38,6.63,52.34,29.01,cotton
22.59,91.54,6.65,55.21,9.61,maize
34.61,241.84,6.21,79.02,107.61,rice
22.9,219.44,6.77,83.55,130.44,rice
29.81,101.26,6.29,77.98,128.32,mango
28.93,72.35,6.44,73.27,72.22,maize
18.35,27.83,6.43,48.64,96.24,lentil
19.02,85.3,6.58,80.15,72.37,maize
30.76,25.1,6.3,91.19,54.63,muskmelon
23.07,106.73,5.64,59.79,18.31,kidneybeans
30.39,47.14,6.8,90.25,66.22,watermelon
38.86,94.2,5.87,58.19,29.2,mango
17.05,57.59,7.24,38.02,74.46,chickpea
26.93,69.33,6.51,55.74,101.66,maize
27.81,266.82,6.21,75.67,50.94,rice
29.37,25.21,6.69,89.46,131.7,muskmelon
22.14,90.78,6.12,58.23,89.45,cotton
19.92,46.09,6.03,56.97,43.27,lentil
30.61,34.88,6.86,90.94,6.49,muskmelon
21.63,133.39,6.15,62.9,33.44,kidneybeans
15.56,56.01,8.02,34.94,45.97,chickpea
31.27,91.19,6.17,41.06,33.21,mango
28.99,215.57,6.51,81.38,41.41,rice
22.34,92.56,5.92,62.93,16.13,kidneybeans
29.1,58.59,6.66,88.12,85.21,watermelon
31.08,49.58,7.52,64.02,86.37,blackgram
32.23,60.77,7.48,61.2,125.3,blackgram
28.69,66.12,6.68,69.02,48.28,blackgram
20.31,54.88,5.2,60.45,22.86,cotton
26.19,55.22,7.1,71.69,146.07,maize
34.98,99.13,5.69,70.31,85.68,cotton
31.24,27.93,6.98,88.33,18.6,muskmelon
22.79,31.92,6.35,51.68,75.64,lentil
30.06,80.69,7.72,67.55,144.9,blackgram
24.44,47.77,7.11,42.03,52.42,chickpea
26.34,60.28,6.08,62.28,125.57,maize
23.81,29.84,6.98,88.8,25.65,muskmelon
13.7,51.17,6.13,52.73,105.76,lentil
20.9,37.12,6.46,60.28,73.14,lentil
17.99,31.42,6.24,54.15,125.14,lentil
24.36,233.25,6.26,73.86,54.58,rice
24.89,28.7,7.08,91.79,140.36,muskmelon
27.98,131.08,6.22,53.68,56.12,mango
24.61,182.76,6.87,76.33,135.73,rice
23.57,79.48,6.29,70.12,131.51,kidneybeans
25.48,147.65,5.99,63.81,64.81,mango
23.29,53.52,6.52,41.83,91.62,chickpea
23.26,73.11,5.84,63.78,53.3,kidneybeans
15.81,45.31,6.5,44.87,73.75,lentil
28.28,43.99,6.39,66.71,82.01,maize
13.71,17.81,6.43,48.97,66.5,lentil
17.67,77.29,6.64,62.48,145.09,maize
22.75,57.65,6.39,85.87,115.66,watermelon
29.23,75.87,5.76,45.06,123.21,cotton
22.78,60.47,6.42,49.24,69.04,chickpea
33.09,91.17,6.73,64.73,53.55,blackgram
34.73,56.89,6.57,66.77,44.0,blackgram
32.67,203.89,6.83,75.56,25.85,rice
21.18,97.66,6.05,61.25,131.59,kidneybeans
31.83,61.02,6.88,68.22,38.67,blackgram
21.19,67.08,6.96,38.73,35.39,chickpea
23.1,61.8,7.18,43.47,57.15,chickpea
25.21,39.68,6.09,56.68,33.89,lentil
23.79,107.73,6.23,53.5,34.36,kidneybeans
17.56,51.35,6.73,35.71,8.51,chickpea
24.32,75.71,6.47,49.54,58.61,chickpea
20.36,56.69,7.69,39.66,78.1,chickpea
18.51,22.94,6.11,57.12,90.95,lentil
23.56,22.54,6.13,56.28,39.62,lentil
27.27,25.47,6.84,91.8,79.8,muskmelon
18.63,164.08,6.56,78.04,89.45,rice
18.35,125.52,6.06,52.68,32.06,kidneybeans
24.2,65.95,7.13,32.53,87.34,chickpea
33.42,37.02,7.4,91.1,133.1,muskmelon
28.16,51.81,7.04,64.46,26.72,maize
26.49,85.35,6.95,67.15,37.39,maize
26.86,192.68,6.5,75.15,128.27,rice
23.1,61.8,7.18,43.47,57.15,chickpea
28.87,241.09,5.92,66.3,97.71,rice
33.19,26.97,6.92,93.7,117.22,muskmelon
34.07,110.71,6.14,74.53,38.9,mango
26.92,30.08,6.73,85.84,82.46,muskmelon
